Volatility 3 Framework 2.26.1

PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size
6262	6262	apache2	11	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6262	6262	apache2	12	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6262	6262	apache2	13	/run/lock/apache2/ssl-cache.27427	0:20	7	REG	-rw-r--r--	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	0
6262	6262	apache2	14	/tmp/.ZendSem.3AKgTp	202:1	51275	REG	-rw-rw-rw-	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	0
6262	6262	apache2	15	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
6266	6266	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
6266	6266	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
6266	6266	apache2	2	/var/log/apache2/error.log	202:1	519916	REG	-rw-r-----	2018-07-23 11:10:16.670430 UTC	2018-07-23 11:10:16.670430 UTC	2018-07-23 06:25:01.786328 UTC	1369
6266	6266	apache2	3	socket:[50431]	0:8	50431	SOCK	srwxrwxrwx	-	-	-	0
6266	6266	apache2	4	socket:[50432]	0:8	50432	SOCK	srwxrwxrwx	-	-	-	0
6266	6266	apache2	5	socket:[50435]	0:8	50435	SOCK	srwxrwxrwx	-	-	-	0
6266	6266	apache2	6	socket:[50436]	0:8	50436	SOCK	srwxrwxrwx	-	-	-	0
6266	6266	apache2	7	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
6266	6266	apache2	8	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
6266	6266	apache2	9	/run/lock/apache2/mpm-accept-0.27428	0:20	6	REG	-rw-r--r--	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	0
6266	6266	apache2	10	/var/log/apache2/other_vhosts_access.log	202:1	515595	REG	-rw-r-----	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	0
6266	6266	apache2	11	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6266	6266	apache2	12	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6266	6266	apache2	13	/run/lock/apache2/ssl-cache.27427	0:20	7	REG	-rw-r--r--	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	0
6266	6266	apache2	14	/tmp/.ZendSem.3AKgTp	202:1	51275	REG	-rw-rw-rw-	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	0
6266	6266	apache2	15	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
6281	6281	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
6281	6281	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
6281	6281	apache2	2	/var/log/apache2/error.log	202:1	519916	REG	-rw-r-----	2018-07-23 11:10:16.670430 UTC	2018-07-23 11:10:16.670430 UTC	2018-07-23 06:25:01.786328 UTC	1369
6281	6281	apache2	3	socket:[50431]	0:8	50431	SOCK	srwxrwxrwx	-	-	-	0
6281	6281	apache2	4	socket:[50432]	0:8	50432	SOCK	srwxrwxrwx	-	-	-	0
6281	6281	apache2	5	socket:[50435]	0:8	50435	SOCK	srwxrwxrwx	-	-	-	0
6281	6281	apache2	6	socket:[50436]	0:8	50436	SOCK	srwxrwxrwx	-	-	-	0
6281	6281	apache2	7	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
6281	6281	apache2	8	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
6281	6281	apache2	9	/run/lock/apache2/mpm-accept-0.27428	0:20	6	REG	-rw-r--r--	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	0
6281	6281	apache2	10	/var/log/apache2/other_vhosts_access.log	202:1	515595	REG	-rw-r-----	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	0
6281	6281	apache2	11	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6281	6281	apache2	12	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6281	6281	apache2	13	/run/lock/apache2/ssl-cache.27427	0:20	7	REG	-rw-r--r--	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	0
6281	6281	apache2	14	/tmp/.ZendSem.3AKgTp	202:1	51275	REG	-rw-rw-rw-	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	0
6281	6281	apache2	15	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
6285	6285	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
6285	6285	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
6285	6285	apache2	2	/var/log/apache2/error.log	202:1	519916	REG	-rw-r-----	2018-07-23 11:10:16.670430 UTC	2018-07-23 11:10:16.670430 UTC	2018-07-23 06:25:01.786328 UTC	1369
6285	6285	apache2	3	socket:[50431]	0:8	50431	SOCK	srwxrwxrwx	-	-	-	0
6285	6285	apache2	4	socket:[50432]	0:8	50432	SOCK	srwxrwxrwx	-	-	-	0
6285	6285	apache2	5	socket:[50435]	0:8	50435	SOCK	srwxrwxrwx	-	-	-	0
6285	6285	apache2	6	socket:[50436]	0:8	50436	SOCK	srwxrwxrwx	-	-	-	0
6285	6285	apache2	7	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
6285	6285	apache2	8	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
6285	6285	apache2	9	/run/lock/apache2/mpm-accept-0.27428	0:20	6	REG	-rw-r--r--	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	0
6285	6285	apache2	10	/var/log/apache2/other_vhosts_access.log	202:1	515595	REG	-rw-r-----	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	0
6285	6285	apache2	11	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6285	6285	apache2	12	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6285	6285	apache2	13	/run/lock/apache2/ssl-cache.27427	0:20	7	REG	-rw-r--r--	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	0
6285	6285	apache2	14	/tmp/.ZendSem.3AKgTp	202:1	51275	REG	-rw-rw-rw-	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	0
6285	6285	apache2	15	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
6286	6286	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
6286	6286	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
6286	6286	apache2	2	/var/log/apache2/error.log	202:1	519916	REG	-rw-r-----	2018-07-23 11:10:16.670430 UTC	2018-07-23 11:10:16.670430 UTC	2018-07-23 06:25:01.786328 UTC	1369
6286	6286	apache2	3	socket:[50431]	0:8	50431	SOCK	srwxrwxrwx	-	-	-	0
6286	6286	apache2	4	socket:[50432]	0:8	50432	SOCK	srwxrwxrwx	-	-	-	0
6286	6286	apache2	5	socket:[50435]	0:8	50435	SOCK	srwxrwxrwx	-	-	-	0
6286	6286	apache2	6	socket:[50436]	0:8	50436	SOCK	srwxrwxrwx	-	-	-	0
6286	6286	apache2	7	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
6286	6286	apache2	8	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
6286	6286	apache2	9	/run/lock/apache2/mpm-accept-0.27428	0:20	6	REG	-rw-r--r--	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	0
6286	6286	apache2	10	/var/log/apache2/other_vhosts_access.log	202:1	515595	REG	-rw-r-----	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	0
6286	6286	apache2	11	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6286	6286	apache2	12	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6286	6286	apache2	13	/run/lock/apache2/ssl-cache.27427	0:20	7	REG	-rw-r--r--	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	0
6286	6286	apache2	14	/tmp/.ZendSem.3AKgTp	202:1	51275	REG	-rw-rw-rw-	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	0
6286	6286	apache2	15	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
6287	6287	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
6287	6287	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
6287	6287	apache2	2	/var/log/apache2/error.log	202:1	519916	REG	-rw-r-----	2018-07-23 11:10:16.670430 UTC	2018-07-23 11:10:16.670430 UTC	2018-07-23 06:25:01.786328 UTC	1369
6287	6287	apache2	3	socket:[50431]	0:8	50431	SOCK	srwxrwxrwx	-	-	-	0
6287	6287	apache2	4	socket:[50432]	0:8	50432	SOCK	srwxrwxrwx	-	-	-	0
6287	6287	apache2	5	socket:[50435]	0:8	50435	SOCK	srwxrwxrwx	-	-	-	0
6287	6287	apache2	6	socket:[50436]	0:8	50436	SOCK	srwxrwxrwx	-	-	-	0
6287	6287	apache2	7	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
6287	6287	apache2	8	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
6287	6287	apache2	9	/run/lock/apache2/mpm-accept-0.27428	0:20	6	REG	-rw-r--r--	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	0
6287	6287	apache2	10	/var/log/apache2/other_vhosts_access.log	202:1	515595	REG	-rw-r-----	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	0
6287	6287	apache2	11	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6287	6287	apache2	12	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
6287	6287	apache2	13	/run/lock/apache2/ssl-cache.27427	0:20	7	REG	-rw-r--r--	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	0
6287	6287	apache2	14	/tmp/.ZendSem.3AKgTp	202:1	51275	REG	-rw-rw-rw-	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	0
6287	6287	apache2	15	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
9054	9054	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
9054	9054	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
9054	9054	apache2	2	/var/log/apache2/error.log	202:1	519916	REG	-rw-r-----	2018-07-23 11:10:16.670430 UTC	2018-07-23 11:10:16.670430 UTC	2018-07-23 06:25:01.786328 UTC	1369
9054	9054	apache2	3	socket:[50431]	0:8	50431	SOCK	srwxrwxrwx	-	-	-	0
9054	9054	apache2	4	socket:[50432]	0:8	50432	SOCK	srwxrwxrwx	-	-	-	0
9054	9054	apache2	5	socket:[50435]	0:8	50435	SOCK	srwxrwxrwx	-	-	-	0
9054	9054	apache2	6	socket:[50436]	0:8	50436	SOCK	srwxrwxrwx	-	-	-	0
9054	9054	apache2	7	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
9054	9054	apache2	8	pipe:[94994]	0:10	94994	FIFO	prw-------	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	0
9054	9054	apache2	9	/run/lock/apache2/mpm-accept-0.27428	0:20	6	REG	-rw-r--r--	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	2018-07-23 06:25:02.038329 UTC	0
9054	9054	apache2	10	/var/log/apache2/other_vhosts_access.log	202:1	515595	REG	-rw-r-----	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	2018-07-20 09:18:41.101769 UTC	0
9054	9054	apache2	11	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
9054	9054	apache2	12	/var/log/apache2/access.log	202:1	515593	REG	-rw-r-----	2018-07-24 05:19:11.732143 UTC	2018-07-24 05:19:11.732143 UTC	2018-07-23 06:25:01.786328 UTC	111514
9054	9054	apache2	13	/run/lock/apache2/ssl-cache.27427	0:20	7	REG	-rw-r--r--	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	2018-07-20 10:04:02.752590 UTC	0
9054	9054	apache2	14	/tmp/.ZendSem.3AKgTp	202:1	51275	REG	-rw-rw-rw-	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	2018-07-23 06:25:02.050329 UTC	0
9054	9054	apache2	15	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
9055	9055	sshd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
9055	9055	sshd	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
9055	9055	sshd	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
9055	9055	sshd	3	socket:[110182]	0:8	110182	SOCK	srwxrwxrwx	-	-	-	0
9055	9055	sshd	4	socket:[110219]	0:8	110219	SOCK	srwxrwxrwx	-	-	-	0
9055	9055	sshd	5	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2018-07-20 09:10:43.176000 UTC	2018-07-24 05:26:56.176000 UTC	2018-07-24 05:26:56.176000 UTC	0
9055	9055	sshd	6	socket:[110388]	0:8	110388	SOCK	srwxrwxrwx	-	-	-	0
9055	9055	sshd	7	/run/systemd/sessions/289.ref	0:18	410	FIFO	prw-------	2018-07-24 05:24:18.593701 UTC	2018-07-24 05:24:18.593701 UTC	2018-07-24 05:24:18.593701 UTC	0
9057	9057	systemd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
9057	9057	systemd	1	socket:[110294]	0:8	110294	SOCK	srwxrwxrwx	-	-	-	0
9057	9057	systemd	2	socket:[110294]	0:8	110294	SOCK	srwxrwxrwx	-	-	-	0
9057	9057	systemd	3	socket:[110320]	0:8	110320	SOCK	srwxrwxrwx	-	-	-	0
9057	9057	systemd	4	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
9057	9057	systemd	5	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
9057	9057	systemd	6	/sys/fs/cgroup/systemd/user.slice/user-1000.slice/user@1000.service	0:22	350	DIR	drwxr-xr-x	2018-07-24 05:24:18.581701 UTC	2018-07-24 05:24:18.581701 UTC	2018-07-24 05:24:18.573700 UTC	0
9057	9057	systemd	7	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
9057	9057	systemd	8	socket:[110325]	0:8	110325	SOCK	srwxrwxrwx	-	-	-	0
9057	9057	systemd	9	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
9057	9057	systemd	10	/proc/9057/mountinfo	0:4	110327	REG	-r--r--r--	2018-07-24 05:24:18.585701 UTC	2018-07-24 05:24:18.585701 UTC	2018-07-24 05:24:18.585701 UTC	0
9057	9057	systemd	11	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
9057	9057	systemd	12	/proc/swaps	0:4	4026532080	REG	-r--r--r--	2018-07-20 09:10:28.524000 UTC	2018-07-20 09:10:28.524000 UTC	2018-07-20 09:10:28.524000 UTC	0
9057	9057	systemd	13	socket:[110333]	0:8	110333	SOCK	srwxrwxrwx	-	-	-	0
9057	9057	systemd	14	socket:[110334]	0:8	110334	SOCK	srwxrwxrwx	-	-	-	0
9060	9060	(sd-pam)	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
9060	9060	(sd-pam)	1	socket:[110294]	0:8	110294	SOCK	srwxrwxrwx	-	-	-	0
9060	9060	(sd-pam)	2	socket:[110294]	0:8	110294	SOCK	srwxrwxrwx	-	-	-	0
9060	9060	(sd-pam)	3	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
9060	9060	(sd-pam)	4	anon_inode:[7090]	0:11	7090	-	?rw-------	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	2018-07-20 09:10:25.028239 UTC	0
9060	9060	(sd-pam)	6	pipe:[110297]	0:10	110297	FIFO	prw-------	2018-07-24 05:24:18.573700 UTC	2018-07-24 05:24:18.573700 UTC	2018-07-24 05:24:18.573700 UTC	0
9060	9060	(sd-pam)	7	socket:[110301]	0:8	110301	SOCK	srwxrwxrwx	-	-	-	0
9118	9118	sshd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
9118	9118	sshd	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
9118	9118	sshd	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	2018-07-20 09:10:43.156000 UTC	0
9118	9118	sshd	3	socket:[110182]	0:8	110182	SOCK	srwxrwxrwx	-	-	-	0
9118	9118	sshd	4	socket:[110219]	0:8	110219	SOCK	srwxrwxrwx	-	-	-	0
9118	9118	sshd	5	socket:[110387]	0:8	110387	SOCK	srwxrwxrwx	-	-	-	0
9118	9118	sshd	6	pipe:[110391]	0:10	110391	FIFO	prw-------	2018-07-24 05:24:18.745701 UTC	2018-07-24 05:24:18.745701 UTC	2018-07-24 05:24:18.745701 UTC	0
9118	9118	sshd	7	/run/systemd/sessions/289.ref	0:18	410	FIFO	prw-------	2018-07-24 05:24:18.593701 UTC	2018-07-24 05:24:18.593701 UTC	2018-07-24 05:24:18.593701 UTC	0
9118	9118	sshd	8	pipe:[110391]	0:10	110391	FIFO	prw-------	2018-07-24 05:24:18.745701 UTC	2018-07-24 05:24:18.745701 UTC	2018-07-24 05:24:18.745701 UTC	0
9118	9118	sshd	9	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2018-07-20 09:10:43.176000 UTC	2018-07-24 05:26:56.176000 UTC	2018-07-24 05:26:56.176000 UTC	0
9118	9118	sshd	11	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2018-07-20 09:10:43.176000 UTC	2018-07-24 05:26:56.176000 UTC	2018-07-24 05:26:56.176000 UTC	0
9118	9118	sshd	12	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2018-07-20 09:10:43.176000 UTC	2018-07-24 05:26:56.176000 UTC	2018-07-24 05:26:56.176000 UTC	0
9126	9126	bash	0	/dev/pts/0	0:14	3	CHR	crw--w----	2018-07-24 05:24:19.309704 UTC	2018-07-24 05:26:56.309704 UTC	2018-07-24 05:26:56.309704 UTC	0
9126	9126	bash	1	/dev/pts/0	0:14	3	CHR	crw--w----	2018-07-24 05:24:19.309704 UTC	2018-07-24 05:26:56.309704 UTC	2018-07-24 05:26:56.309704 UTC	0
9126	9126	bash	2	/dev/pts/0	0:14	3	CHR	crw--w----	2018-07-24 05:24:19.309704 UTC	2018-07-24 05:26:56.309704 UTC	2018-07-24 05:26:56.309704 UTC	0
9126	9126	bash	255	/dev/pts/0	0:14	3	CHR	crw--w----	2018-07-24 05:24:19.309704 UTC	2018-07-24 05:26:56.309704 UTC	2018-07-24 05:26:56.309704 UTC	0
14088	14088	sudo	0	/dev/pts/0	0:14	3	CHR	crw--w----	2018-07-24 05:24:19.309704 UTC	2018-07-24 05:26:56.309704 UTC	2018-07-24 05:26:56.309704 UTC	0
14088	14088	sudo	1	/dev/pts/0	0:14	3	CHR	crw--w----	2018-07-24 05:24:19.309704 UTC	2018-07-24 05:26:56.309704 UTC	2018-07-24 05:26:56.309704 UTC	0
14088	14088	sudo	2	/dev/pts/0	0:14	3	CHR	crw--w----	2018-07-24 05:24:19.309704 UTC	2018-07-24 05:26:56.309704 UTC	2018-07-24 05:26:56.309704 UTC	0
14088	14088	sudo	3	socket:[116630]	0:8	116630	SOCK	srwxrwxrwx	-	-	-	0
14088	14088	sudo	5	socket:[116627]	0:8	116627	SOCK	srwxrwxrwx	-	-	-	0
14088	14088	sudo	6	pipe:[116618]	0:10	116618	FIFO	prw-------	2018-07-24 05:27:03.846539 UTC	2018-07-24 05:27:03.846539 UTC	2018-07-24 05:27:03.846539 UTC	0
14088	14088	sudo	7	pipe:[116618]	0:10	116618	FIFO	prw-------	2018-07-24 05:27:03.846539 UTC	2018-07-24 05:27:03.846539 UTC	2018-07-24 05:27:03.846539 UTC	0
14088	14088	sudo	8	socket:[116633]	0:8	116633	SOCK	srwxrwxrwx	-	-	-	0
